ORD. GROUP,Entry Month,Sales Office,DATE OF CREATION (mm/dd/yyyy),Order Category,INDENT / ORD PRO. ID,SAP Entry ,CUSTOMER,SO NO (FAK),YGSP SO NO,SO item No.,MODEL CODE,QTY,SO BASIC VALUE,CDD (mm/dd/yyyy),BASE MODEL,CAP. MOD,WET. Part,CAP. CATG,B/O O R,SEAL Reqt.,SEAL Vendor,M+TT,TRADING FOB,PAYMENT TYPE,INSPN,CDD WEEK,LD Clause,MC DATE (mm/dd/yyyy),Matl Req DATE (mm/dd/yyyy),.,Billing Month,Part. del. Accept,BASE,Protocol,CAP. Mod,Wet. Part,P-Connect,C-Bolt,Install.,Amp-Hous.,Ele.,IND,Mount,OPTIONS,Tokuchu,"LM Tokuchu 
(Yes / No) ",Parts Avail. Date  (mm/dd/yyyy),LM Readiness Date,MFG Status,"SCH. Date
(mm/dd/yyyy)",FG date   (mm/dd/yyyy),FG Material Status,DESP Date,DESP Month,Remarks,END USER,END USER CODE,Seal Rediness Date,Seal MC Remarks,Consolidate,RON / PL,TOKUCHU No.,Nov-21,OPD,PPMG Plan,,
Discrete,Nov-21,Bangalore,11/18/2021,Toh-Toh,39080,YES,PACE ENGINEERING SERVICES,FLK21M0583,2007858583,20,EJA530E-JBS7N-012EL/KU22/A/K2,3," 77,700.00 ",12/22/2021,EJA530E,B,S,Exotic,,N,-,M+T,2/28/2022,CREDIT,,52,N,,,,12/31/2021,,EJA530E,J,B,S,7,N,0,1,2,E,L,/KU22/A/K2,-,,2/14/2022,2/16/2022,MC awtd,,,,,,,LINDE INDIA LIMITED,200257408,,,,Komaleswara R,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/18/2021,Toh-Toh,39080,YES,PACE ENGINEERING SERVICES,FLK21M0583,2007858583,30,EJA530E-JCS7N-012EL/KU22/A/K2,3," 77,700.00 ",12/22/2021,EJA530E,C,S,Exotic,,N,-,M+T,2/28/2022,CREDIT,,52,N,,,,12/31/2021,,EJA530E,J,C,S,7,N,0,1,2,E,L,/KU22/A/K2,-,,2/14/2022,2/16/2022,MC awtd,,,,,,,LINDE INDIA LIMITED,200257408,,,,Komaleswara R,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/18/2021,Toh-Toh,39080,YES,PACE ENGINEERING SERVICES,FLK21M0583,2007858583,40,EJA110E-JHS5J-912EB/KU22/A/K2,3," 101,250.00 ",12/22/2021,EJA110E,H,S,Exotic,,N,-,M+T,2/28/2022,CREDIT,,52,N,,,,12/31/2021,,EJA110E,J,H,S,5,J,9,1,2,E,B,/KU22/A/K2,-,,12/29/2021,12/31/2021,MC awtd,,,,,,,LINDE INDIA LIMITED,200257408,,,,Komaleswara R,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/18/2021,Toh-Toh,39080,YES,PACE ENGINEERING SERVICES,FLK21M0583,2007858583,50,EJA110E-JFS5J-912EB/KU22/A/K2,1," 36,750.00 ",12/22/2021,EJA110E,F,S,Exotic,,N,-,M+T,2/28/2022,CREDIT,,52,N,,,,12/31/2021,,EJA110E,J,F,S,5,J,9,1,2,E,B,/KU22/A/K2,-,,2/14/2022,2/16/2022,MC awtd,,,,,,,LINDE INDIA LIMITED,200257408,,,,Komaleswara R,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/18/2021,Toh-Toh,39080,YES,PACE ENGINEERING SERVICES,FLK21M0583,2007858583,60,EJA110E-JFS5J-912EB/KU22/A/K2,1," 36,750.00 ",12/22/2021,EJA110E,F,S,Exotic,,N,-,M+T,2/28/2022,CREDIT,,52,N,,,,12/31/2021,,EJA110E,J,F,S,5,J,9,1,2,E,B,/KU22/A/K2,-,,2/14/2022,2/16/2022,MC awtd,,,,,,,LINDE INDIA LIMITED,200257408,,,,Komaleswara R,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/18/2021,Toh-Toh,39080,YES,PACE ENGINEERING SERVICES,FLK21M0583,2007858583,70,EJA110E-JMS5J-912EB/KU22/A/K2,6," 202,500.00 ",12/22/2021,EJA110E,M,S,Exotic,,N,-,M+T,2/28/2022,CREDIT,,52,N,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,B,/KU22/A/K2,-,,2/14/2022,2/16/2022,MC awtd,,,,,,,LINDE INDIA LIMITED,200257408,,,,Komaleswara R,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/18/2021,Toh-Toh,39176,YES,INTEGER SYSTEMS,MLK2100585,2007863744,10,EJA530E-JBS4N-012EL,4," 91,592.00 ",12/13/2021,EJA530E,B,S,Std,,N,-,M,---,PDC,,51,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,12/29/2021,12/31/2021,MC awtd,,,,,,,JSW STEEL LIMITED,200257282,,,,Komaleswara R,,12/31/2021,Dec-21,#N/A,#N/A,
PPMG,Nov-21,Baroda,11/18/2021,Toh-Toh,39253,YES,SRF LIMITED.,MBK21Y1515,2007873737,4010,EJA530E-FCS4N-012DN/KS26/EE,2," 159,250.00 ",1/7/2022,EJA530E,C,S,Std,,Y,WIKA,M,---,CREDIT,,2,N,,,,12/31/2021,,EJA530E,F,C,S,4,N,0,1,2,D,N,/KS26/EE,-,,12/29/2021,12/31/2021,MC awtd,,,,,,,SRF LIMITED.,200258155,,,,Hari Shankar K,,1/31/2022,0,#N/A,#N/A,
Discrete,Nov-21,Chennai,11/19/2021,Toh-Toh,39071,YES,"CENTUM CONTROLS PVT. LTD.,",MCK2100742,2007854831,10,EJA110E-JMS4G-912EB/KU22,1," 32,113.00 ",12/17/2021,EJA110E,M,S,Std,,N,-,M,---,PDC,,51,N,,,,12/31/2021,,EJA110E,J,M,S,4,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,TANFAC INDUSTRIES LTD,200086006,,,,Komaleswara R,,12/31/2021,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Baroda,11/19/2021,Toh-Toh,38954,YES,KUTCH CHEMICAL INDUSTRIES LTD,MBK2101476,2007857462,10,EJA110E-JMS5G-912EB/KU22,3," 120,000.00 ",2/7/2022,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,7,N,,,,12/31/2021,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,KUTCH CHEMICAL INDUSTRIES LTD,200135864,,,,Salil Sukumaran Akkadan .,,2/28/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Baroda,11/19/2021,Toh-Toh,38954,YES,KUTCH CHEMICAL INDUSTRIES LTD,MBK2101476,2007857462,20,EJA110E-JMS5G-912EB/KU22,2," 80,000.00 ",2/7/2022,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,7,N,,,,12/31/2021,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,KUTCH CHEMICAL INDUSTRIES LTD,200135864,,,,Salil Sukumaran Akkadan .,,2/28/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Hyderabad,11/19/2021,Toh-Toh,39129,YES,BALAJI AMINES LIMITED,MHK2100323,2007864977,10,EJA110E-JMS4J-912EB/KU22,2," 71,550.00 ",12/31/2021,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,53,N,,,,12/31/2021,,EJA110E,J,M,S,4,J,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,BALAJI AMINES LIMITED,200301334,,,,Komaleswara R,,12/31/2021,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Hyderabad,11/19/2021,Toh-Toh,39129,YES,BALAJI AMINES LIMITED,MHK2100323,2007864977,20,EJA110E-JMS5J-912EB/KU22,21," 735,525.00 ",12/31/2021,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,53,N,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,BALAJI AMINES LIMITED,200301334,,,,Komaleswara R,,12/31/2021,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Hyderabad,11/19/2021,Toh-Toh,39129,YES,BALAJI AMINES LIMITED,MHK2100323,2007864977,30,EJA530E-JBS7N-012EL/KU22,2," 53,650.00 ",12/31/2021,EJA530E,B,S,Std,,N,-,M,---,CREDIT,,53,N,,,,12/31/2021,,EJA530E,J,B,S,7,N,0,1,2,E,L,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,BALAJI AMINES LIMITED,200301334,,,,Komaleswara R,,12/31/2021,Dec-21,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,6120,EJA530E-JBS4N-012EN/KU22,1," 29,684.40 ",1/30/2022,EJA530E,B,S,Std,,Y,WIKA,M+T,3/18/2022,PI,,5,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,N,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,6130,EJA530E-JBS4N-012EN/KU22,1," 32,309.40 ",1/30/2022,EJA530E,B,S,Std,,Y,WIKA,M+T,3/18/2022,PI,,5,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,N,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,6140,EJA530E-JBS4N-012EN/KU22,1," 32,309.40 ",1/30/2022,EJA530E,B,S,Std,,Y,WIKA,M+T,3/18/2022,PI,,5,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,N,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,6180,EJA530E-JBS4N-012EN/KU22,1," 40,362.97 ",1/30/2022,EJA530E,B,S,Std,,Y,WIKA,M+T,3/18/2022,PI,,5,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,N,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,6730,EJA530E-JBS4N-012EN/KU22,1," 32,309.40 ",1/30/2022,EJA530E,B,S,Std,,Y,WIKA,M+T,3/18/2022,PI,,5,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,N,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,6740,EJA530E-JBS4N-012EN/KU22,1," 32,309.40 ",1/30/2022,EJA530E,B,S,Std,,Y,WIKA,M+T,3/18/2022,PI,,5,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,N,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,6750,EJA530E-JBS4N-012EN/KU22,1," 32,309.40 ",1/30/2022,EJA530E,B,S,Std,,Y,WIKA,M+T,3/18/2022,PI,,5,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,N,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,6970,EJA110E-JMSWG-912EB/KU22,1," 52,200.42 ",1/30/2022,EJA110E,M,S,Std,,Y,WIKA,M+T,3/18/2022,PI,,5,N,,,,12/31/2021,,EJA110E,J,M,S,W,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,6980,EJA110E-JMSWG-912EB/KU22,1," 52,200.42 ",1/30/2022,EJA110E,M,S,Std,,Y,WIKA,M+T,3/18/2022,PI,,5,N,,,,12/31/2021,,EJA110E,J,M,S,W,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Pune,11/19/2021,Toh-Toh,38271,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI21M0589,2007837405,4190,EJA110E-JMSWJ-912EB,1," 54,875.22 ",12/30/2021,EJA110E,M,S,Std,,Y,WIKA,M+TT,3/17/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA110E,J,M,S,W,J,9,1,2,E,B,,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,DALMIA DSP LIMITED,200324224,,,,Vidish Sharma K,,12/31/2021,0,#N/A,#N/A,
PPMG,Nov-21,Pune,11/19/2021,Toh-Toh,38271,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI21M0589,2007837405,4250,EJA110E-JMSWJ-912EB,1," 54,875.22 ",12/30/2021,EJA110E,M,S,Std,,Y,WIKA,M+TT,3/17/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA110E,J,M,S,W,J,9,1,2,E,B,,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,DALMIA DSP LIMITED,200324224,,,,Vidish Sharma K,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Kolkatta,11/22/2021,Toh-Toh,38984,YES,TATA STEEL BSL LIMITED,MKK2100481,2007842062,10,EJA110E-JFS5J-712ED,6," 174,300.00 ",1/15/2022,EJA110E,F,S,Std,,N,-,M,---,CREDIT,,3,N,12/6/2021,12/9/2021,,12/31/2021,,EJA110E,J,F,S,5,J,7,1,2,E,D,,-,,2/21/2022,2/23/2022,MC Recd,,,,,,,TATA STEEL BSL LIMITED,200284512,,,,Surmica Mukherjee,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Kolkatta,11/22/2021,Toh-Toh,38984,YES,TATA STEEL BSL LIMITED,MKK2100481,2007842062,20,EJA530E-JAS4N-012EL,6," 122,298.00 ",1/15/2022,EJA530E,A,S,Std,,N,-,M,---,CREDIT,,3,N,12/6/2021,12/9/2021,,12/31/2021,,EJA530E,J,A,S,4,N,0,1,2,E,L,,-,,12/15/2021,12/17/2021,MC Recd,,,,,,,TATA STEEL BSL LIMITED,200284512,,,,Surmica Mukherjee,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Kolkatta,11/22/2021,Toh-Toh,39032,YES,P & SEN CONSTRUCTION CO.,MKK21M0484,2007854445,10,EJA110E-JFS5J-912EB/KU22,2," 63,300.00 ",12/28/2021,EJA110E,F,S,Std,,N,-,M,---,PI,,53,N,,,,12/31/2021,,EJA110E,J,F,S,5,J,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,STEEL AUTHORITY OF INDIA LIMITED,200258180,,,,Surmica Mukherjee,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Kolkatta,11/22/2021,Toh-Toh,39032,YES,P & SEN CONSTRUCTION CO.,MKK21M0484,2007854445,20,EJA110E-JMS5J-912EB/KU22,2," 59,300.00 ",12/28/2021,EJA110E,M,S,Std,,N,-,M,---,PI,,53,N,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,STEEL AUTHORITY OF INDIA LIMITED,200258180,,,,Surmica Mukherjee,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Kochi,11/22/2021,Toh-Toh,39053,YES,PE INSTRUMENTATION & INDUSTRIAL CONTROLS PVT. LTD.,MEK2100063,2007858817,10,EJA110E-JMS4G-912EB/KU22/M11,1," 47,455.00 ",1/7/2022,EJA110E,M,S,Std,,N,-,M,---,PI,,2,N,,,,12/31/2021,,EJA110E,J,M,S,4,G,9,1,2,E,B,/KU22/M11,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,VEOLIA CENTRAL UTILITIES AND WASTE VALORIZATION PLANT,200327911,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Kochi,11/22/2021,Toh-Toh,39053,YES,PE INSTRUMENTATION & INDUSTRIAL CONTROLS PVT. LTD.,MEK2100063,2007858817,20,EJA110E-JMS4G-912EB/KU22/M11,1," 47,455.00 ",1/7/2022,EJA110E,M,S,Std,,N,-,M,---,PI,,2,N,,,,12/31/2021,,EJA110E,J,M,S,4,G,9,1,2,E,B,/KU22/M11,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,VEOLIA CENTRAL UTILITIES AND WASTE VALORIZATION PLANT,200327911,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Kochi,11/22/2021,Toh-Toh,39053,YES,PE INSTRUMENTATION & INDUSTRIAL CONTROLS PVT. LTD.,MEK2100063,2007858817,30,EJA110E-JMS4G-912EB/KU22/M11,1," 47,455.00 ",1/7/2022,EJA110E,M,S,Std,,N,-,M,---,PI,,2,N,,,,12/31/2021,,EJA110E,J,M,S,4,G,9,1,2,E,B,/KU22/M11,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,VEOLIA CENTRAL UTILITIES AND WASTE VALORIZATION PLANT,200327911,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Kochi,11/22/2021,Toh-Toh,39053,YES,PE INSTRUMENTATION & INDUSTRIAL CONTROLS PVT. LTD.,MEK2100063,2007858817,40,EJA110E-JMS4G-912EB/KU22/M11,1," 47,455.00 ",1/7/2022,EJA110E,M,S,Std,,N,-,M,---,PI,,2,N,,,,12/31/2021,,EJA110E,J,M,S,4,G,9,1,2,E,B,/KU22/M11,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,VEOLIA CENTRAL UTILITIES AND WASTE VALORIZATION PLANT,200327911,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Kochi,11/22/2021,Toh-Toh,39053,YES,PE INSTRUMENTATION & INDUSTRIAL CONTROLS PVT. LTD.,MEK2100063,2007858817,50,EJA110E-JMS4G-912EB/KU22/M11,1," 47,455.00 ",1/7/2022,EJA110E,M,S,Std,,N,-,M,---,PI,,2,N,,,,12/31/2021,,EJA110E,J,M,S,4,G,9,1,2,E,B,/KU22/M11,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,VEOLIA CENTRAL UTILITIES AND WASTE VALORIZATION PLANT,200327911,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Kochi,11/22/2021,Toh-Toh,39053,YES,PE INSTRUMENTATION & INDUSTRIAL CONTROLS PVT. LTD.,MEK2100063,2007858817,60,EJA110E-JMS4G-912EB/KU22/M11,1," 47,455.00 ",1/7/2022,EJA110E,M,S,Std,,N,-,M,---,PI,,2,N,,,,12/31/2021,,EJA110E,J,M,S,4,G,9,1,2,E,B,/KU22/M11,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,VEOLIA CENTRAL UTILITIES AND WASTE VALORIZATION PLANT,200327911,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Kochi,11/22/2021,Toh-Toh,39053,YES,PE INSTRUMENTATION & INDUSTRIAL CONTROLS PVT. LTD.,MEK2100063,2007858817,70,EJA110E-JMS4G-912EB/KU22/M11,1," 47,455.00 ",1/7/2022,EJA110E,M,S,Std,,N,-,M,---,PI,,2,N,,,,12/31/2021,,EJA110E,J,M,S,4,G,9,1,2,E,B,/KU22/M11,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,VEOLIA CENTRAL UTILITIES AND WASTE VALORIZATION PLANT,200327911,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Kochi,11/22/2021,Toh-Toh,39053,YES,PE INSTRUMENTATION & INDUSTRIAL CONTROLS PVT. LTD.,MEK2100063,2007858817,80,EJA530E-JBS4N-012EL/KU22/M15,1," 34,885.00 ",1/7/2022,EJA530E,B,S,Std,,N,-,M,---,PI,,2,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22/M15,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,VEOLIA CENTRAL UTILITIES AND WASTE VALORIZATION PLANT,200327911,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Kochi,11/22/2021,Toh-Toh,39053,YES,PE INSTRUMENTATION & INDUSTRIAL CONTROLS PVT. LTD.,MEK2100063,2007858817,90,EJA530E-JBS4N-012EL/KU22/M15,1," 34,885.00 ",1/7/2022,EJA530E,B,S,Std,,N,-,M,---,PI,,2,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22/M15,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,VEOLIA CENTRAL UTILITIES AND WASTE VALORIZATION PLANT,200327911,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Kochi,11/22/2021,Toh-Toh,39053,YES,PE INSTRUMENTATION & INDUSTRIAL CONTROLS PVT. LTD.,MEK2100063,2007858817,100,EJA530E-JBS4N-012EL/KU22/M15,1," 34,885.00 ",1/7/2022,EJA530E,B,S,Std,,N,-,M,---,PI,,2,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22/M15,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,VEOLIA CENTRAL UTILITIES AND WASTE VALORIZATION PLANT,200327911,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Kochi,11/22/2021,Toh-Toh,39053,YES,PE INSTRUMENTATION & INDUSTRIAL CONTROLS PVT. LTD.,MEK2100063,2007858817,110,EJA530E-JBS4N-012EL/KU22/M15,1," 34,885.00 ",1/7/2022,EJA530E,B,S,Std,,N,-,M,---,PI,,2,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22/M15,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,VEOLIA CENTRAL UTILITIES AND WASTE VALORIZATION PLANT,200327911,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Kochi,11/22/2021,Toh-Toh,39053,YES,PE INSTRUMENTATION & INDUSTRIAL CONTROLS PVT. LTD.,MEK2100063,2007858817,120,EJA530E-JBS4N-012EL/KU22/M15,1," 34,885.00 ",1/7/2022,EJA530E,B,S,Std,,N,-,M,---,PI,,2,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22/M15,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,VEOLIA CENTRAL UTILITIES AND WASTE VALORIZATION PLANT,200327911,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Kochi,11/22/2021,Toh-Toh,39053,YES,PE INSTRUMENTATION & INDUSTRIAL CONTROLS PVT. LTD.,MEK2100063,2007858817,130,EJA530E-JBS4N-012EL/KU22/M15,1," 34,885.00 ",1/7/2022,EJA530E,B,S,Std,,N,-,M,---,PI,,2,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22/M15,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,VEOLIA CENTRAL UTILITIES AND WASTE VALORIZATION PLANT,200327911,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Kochi,11/22/2021,Toh-Toh,39053,YES,PE INSTRUMENTATION & INDUSTRIAL CONTROLS PVT. LTD.,MEK2100063,2007858817,140,EJA530E-JBS4N-012EL/KU22/M15,1," 34,185.00 ",1/7/2022,EJA530E,B,S,Std,,N,-,M,---,PI,,2,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22/M15,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,VEOLIA CENTRAL UTILITIES AND WASTE VALORIZATION PLANT,200327911,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Chennai,11/22/2021,Toh-Toh,39070,YES,"CENTUM CONTROLS PVT. LTD.,",MCK2100753,2007860948,10,EJA530E-JBS7N-012EL/KU22,10," 230,410.00 ",12/18/2021,EJA530E,B,S,Std,,N,-,M,---,PDC,,51,N,,,,12/31/2021,,EJA530E,J,B,S,7,N,0,1,2,E,L,/KU22,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,PONNI SUGARS (ERODE) LIMITED,200257486,,,,Komaleswara R,,12/31/2021,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Chennai,11/22/2021,Toh-Toh,39163,YES,"CENTUM CONTROLS PVT. LTD.,",MCK2100756,2007865194,10,EJA110E-JMS5J-912EB/KU22,17," 506,736.00 ",2/14/2022,EJA110E,M,S,Std,,N,-,M,---,PDC,,8,N,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,B,/KU22,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,PONNI SUGARS (ERODE) LIMITED,200257486,,,,Komaleswara R,,2/28/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Pune,11/22/2021,Toh-Toh,39224,YES,EAGLEBURGMANN INDIA PVT. LTD,MPK2100700,2007873449,10,EJA110E-JMS5G-914ED/KU22/A/M01,1," 28,992.00 ",12/14/2021,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,51,Y,,,,12/31/2021,,EJA110E,J,M,S,5,G,9,1,4,E,D,/KU22/A/M01,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,UNITED PHOSPHOROUS LTD.,200063198,,,,Surmica Mukherjee,,12/31/2021,0,#N/A,#N/A,
