Plant,Plant Description,Storage Location,Storage Location Description,Material Number,MS Code,Material Description,Sales Document,Sales Document Item,Linkage Number,Stock Quantity,Unit,Serial Number,Stock Amount
2Q00,YIL,9002,Receive MFG KD,F9341JW,,WASHER,,0,,"3,400",ST,,1.46
2Q00,YIL,9002,Receive MFG KD,F9341JX,,SILICONE RUBBER?SE1811A/B LTV?,,0,,20,ST,,"6,213.36"
2Q00,YIL,9002,Receive MFG KD,F9341JZ,,CLAMP ASSY,,0,,"6,302",ST,,18.93
2Q00,YIL,9002,Receive MFG KD,F9913MD,,CLAMP ASSY,,0,,"4,435",ST,,26.94
2Q00,YIL,9002,Receive MFG KD,F9913ME,,FEED THROUGH CAP,,0,,50,ST,,149.20
2Q00,YIL,9002,Receive MFG KD,F9913MY,,PLUG,,0,,454,ST,,88.07
2Q00,YIL,9002,Receive MFG KD,F9913MZ,,PLUG,,0,,211,ST,,208.15
2Q00,YIL,9002,Receive MFG KD,F9913QG,,CASE,,0,,856,ST,,"1,152.86"
2Q00,YIL,9002,Receive MFG KD,F9913QH,,CASE,,0,,"2,148",ST,,"1,173.24"
2Q00,YIL,9002,Receive MFG KD,F9342MK,,NUT,,0,,363,ST,,3.64
2Q00,YIL,9002,Receive MFG KD,F9900RL,,SHAFT,,0,,895,ST,,64.05
2Q00,YIL,9002,Receive MFG KD,F9900RJ,,BOLT,,0,,"9,491",ST,,5.09
2Q00,YIL,9002,Receive MFG KD,F9900RH,,SCREW,,0,,"3,398",ST,,7.28
2Q00,YIL,9002,Receive MFG KD,F9900RG,,TAPPING SCREW,,0,,"32,811",ST,,0.73
2Q00,YIL,9002,Receive MFG KD,F9913MC,,SCREW,,0,,"3,725",ST,,4.37
2Q00,YIL,9002,Receive MFG KD,F9913MB,,BOLT,,0,,"1,279",ST,,11.65
2Q00,YIL,9002,Receive MFG KD,F9913MA,,SCREW,,0,,871,ST,,2.91
2Q00,YIL,9002,Receive MFG KD,F9342NJ,,CABLE ASSY,,0,,"4,500",ST,,21.84
2Q00,YIL,9002,Receive MFG KD,F9342YB,,FEEDTHROUGH CAP,,0,,"5,300",ST,,80.79
2Q00,YIL,9002,Receive MFG KD,F9342YC,,FILTER,,0,,705,ST,,140.46
2Q00,YIL,9002,Receive MFG KD,F9340TX,,CONNECTOR,,0,,2,ST,,"2,982.58"
2Q00,YIL,9002,Receive MFG KD,F9340WX,,CONNECTOR,,0,,25,ST,,"2,846.48"
2Q00,YIL,9002,Receive MFG KD,F9340XU,,CONNECTOR(KIDNEY),,0,,67,ST,,570.60
2Q00,YIL,9002,Receive MFG KD,F9340XW,,CONNECTOR,,0,,8,ST,,570.60
2Q00,YIL,9002,Receive MFG KD,F9340XZ,,CONNECTOR,,0,,56,ST,,640.47
2Q00,YIL,9002,Receive MFG KD,F9341JA,,GLASS,,0,,"4,335",ST,,115.72
2Q00,YIL,9002,Receive MFG KD,F9341JD,,SPRING,,0,,"3,400",ST,,29.85
2Q00,YIL,9002,Receive MFG KD,F9341JE,,RING,,0,,"4,300",ST,,30.57
2Q00,YIL,9002,Receive MFG KD,F9341JP,,O-RING,,0,,"2,540",ST,,7.28
2Q00,YIL,9002,Receive MFG KD,F9341JQ,,O-RING,,0,,"1,500",ST,,4.37
2Q00,YIL,9002,Receive MFG KD,F9341JS,,COVER,,0,,"2,816",ST,,2.18
2Q00,YIL,9002,Receive MFG KD,F9900TY,,FLANGE,,0,,4,ST,,"1,054.60"
2Q00,YIL,9002,Receive MFG KD,F9900UB,,FLANGE,,0,,42,ST,,"1,414.15"
2Q00,YIL,9002,Receive MFG KD,F9900UK,,FLANGE,,0,,20,ST,,"1,466.54"
2Q00,YIL,9002,Receive MFG KD,F9903BD,,VENT PLUG,,0,,647,ST,,254.01
2Q00,YIL,9002,Receive MFG KD,F9913TA,,COVER,,0,,"2,800",ST,,271.48
2Q00,YIL,9002,Receive MFG KD,F9913SE,,METER COVER,,0,,47,ST,,790.41
2Q00,YIL,9002,Receive MFG KD,F9913SA,,TERMINAL COVER,,0,,114,ST,,776.58
2Q00,YIL,9002,Receive MFG KD,F9913RW,,CASE,,0,,21,ST,,"1,581.55"
2Q00,YIL,9002,Receive MFG KD,F9913RV,,CASE,,0,,163,ST,,"1,581.55"
2Q00,YIL,9002,Receive MFG KD,F9913RU,,CASE,,0,,15,ST,,"1,581.55"
2Q00,YIL,9002,Receive MFG KD,F9913QJ,,CASE,,0,,83,ST,,"1,171.79"
2Q00,YIL,9002,Receive MFG KD,F9900RF,,TAG PLATE,,0,,"4,800",ST,,13.10
2Q00,YIL,9002,Receive MFG KD,F9900GU,,O-RING,,0,,40,ST,,60.41
2Q00,YIL,9002,Receive MFG KD,F9900GT,,O-RING,,0,,649,ST,,55.31
2Q00,YIL,9002,Receive MFG KD,F9900GS,,O-RING,,0,,"5,661",ST,,89.53
2Q00,YIL,9002,Receive MFG KD,F9900GR,,O-RING,,0,,658,ST,,78.61
2Q00,YIL,9002,Receive MFG KD,F9910LS,,TERMINAL ASSY,,0,,"6,040",ST,,64.78
2Q00,YIL,9002,Receive MFG KD,F9910LE,,O-RING,,0,,"7,979",ST,,6.55
2Q00,YIL,9002,Receive MFG KD,F9903DM,,GASKET,,0,,76,ST,,34.94
2Q00,YIL,9002,Receive MFG KD,F9903CZ,,PLUG,,0,,655,ST,,188.50
2Q00,YIL,9002,Receive MFG KD,F9900GQ,,PLUG   EXSP-G1/2,,0,,183,ST,,245.28
2Q00,YIL,9002,Receive MFG KD,F9900GP,,PLUG,,0,,140,ST,,243.10
2Q00,YIL,9002,Receive MFG KD,F9900GL,,PLUG,,0,,84,ST,,395.93
2Q00,YIL,9002,Receive MFG KD,F9900GH,,O-RING,,0,,"4,000",ST,,3.64
2Q00,YIL,9002,Receive MFG KD,F9900GG,,RING,,0,,744,ST,,7.28
2Q00,YIL,9002,Receive MFG KD,F9900GE,,PLATE,,0,,"1,600",ST,,9.46
2Q00,YIL,9002,Receive MFG KD,F9900GD,,PLATE,,0,,219,ST,,13.83
2Q00,YIL,9002,Receive MFG KD,F9900GC,,SCREW (FOR CASE),,0,,"11,364",ST,,1.46
2Q00,YIL,9002,Receive MFG KD,F9900GB,,O-RING,,0,,"2,661",ST,,5.09
2Q00,YIL,9002,Receive MFG KD,F9900EF,,GASKET,,0,,4,ST,,625.19
2Q00,YIL,9002,Receive MFG KD,F9900EA,,GASKET,,0,,"7,022",ST,,25.48
2Q00,YIL,9002,Receive MFG KD,F9900BE,,NUT,,0,,25,ST,,421.40
2Q00,YIL,9002,Receive MFG KD,F9900BC,,NUT,,0,,"9,800",ST,,15.29
2Q00,YIL,9002,Receive MFG KD,F9900BA,,NUT (FOR COVER FLANGE),,0,,"7,000",ST,,21.11
2Q00,YIL,9002,Receive MFG KD,F9900RE,,TAG PLATE,,0,,"5,760",ST,,13.10
2Q00,YIL,9002,Receive MFG KD,F9900MK,,LABEL,,0,,50,ST,,16.01
2Q00,YIL,9002,Receive MFG KD,F9913DA,,TERMINAL COVER,,0,,23,ST,,564.78
2Q00,YIL,9002,Receive MFG KD,F9913CS,,METER COVER,,0,,90,ST,,386.47
2Q00,YIL,9002,Receive MFG KD,F9913CA,,TERMINAL COVER,,0,,69,ST,,367.55
2Q00,YIL,9002,Receive MFG KD,F9913BL,,CASE,,0,,4,ST,,"1,601.19"
2Q00,YIL,9002,Receive MFG KD,F9913BJ,,CASE,,0,,15,ST,,"1,601.19"
2Q00,YIL,9002,Receive MFG KD,F9913AL,,CASE,,0,,121,ST,,"1,339.18"
2Q00,YIL,9002,Receive MFG KD,F9350ER,,VENT PLUG,,0,,38,ST,,837.71
2Q00,YIL,9002,Receive MFG KD,F9350EW,,FLANGE,,0,,38,ST,,"1,668.16"
2Q00,YIL,9002,Receive MFG KD,F9350KZ,,VENT SCREW,,0,,38,ST,,369.00
2Q00,YIL,9002,Receive MFG KD,F9350RS,,PLUG,,0,,38,ST,,541.49
2Q00,YIL,9002,Receive MFG KD,F9900AA,,BOLT (FOR COVER FLANGE),,0,,"5,840",ST,,50.22
2Q00,YIL,9002,Receive MFG KD,F9900AC,,BOLT,,0,,"6,597",ST,,61.14
2Q00,YIL,9002,Receive MFG KD,F9900AE,,BOLT,,0,,28,ST,,446.15
2Q00,YIL,9002,Receive MFG KD,F9900AS,,BOLT,,0,,300,ST,,109.90
