Group,Entry Month,Sales Office,DATE OF CREATION (mm/dd/yyyy),Order Category,INDENT / ORD PRO. ID,SAP Entry ,CUSTOMER,SO NO (FAK),YGSP SO NO,SO item No.,MODEL CODE,QTY,SO BASIC VALUE,CDD (mm/dd/yyyy),BASE MODEL,CAP. MOD,WET. Part,CAP. CATG,B/O O R,SEAL Reqt.,SEAL Vendor,M+TT,TRADING FOB,PAYMENT TYPE,INSPN,CDD WEEK,LD Clause,MC DATE (mm/dd/yyyy),Matl Req DATE (mm/dd/yyyy),Txr Category,Billing Month,Part. del. Accept,BASE,Protocol,CAP. Mod,Wet. Part,P-Connect,C-Bolt,Install.,Amp-Hous.,Ele.,IND,Mount,OPTIONS,Tokuchu,"LM Tokuchu 
(Yes / No) ",Parts Avail. Date  (mm/dd/yyyy),LM Readiness Date,MFG Status,"SCH. Date
(mm/dd/yyyy)",FG date   (mm/dd/yyyy),FG Material Status,DESP Date,DESP Month,Remarks,END USER,END USER CODE,Seal Rediness Date,Seal MC Remarks,SO+ITEM,RON / PL,TOKUCHU No.
Discrete,Dec-22,Delhi,12/20/2022,Toh-Toh,50637,YES,INDIAN OIL CORPORATION LIMITED,FDK2200841,2008685536,100,EJA110E-JMS5G-912EB/KS21/M01/A1/HG,8,"3,26,179.68",01/20/2023,EJA110E,M,S,Exotic,,N,,M+T,,CREDIT,,4,Y,,,LM-Cert,04/30/2023,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KS21/M01/A1/HG,-,,To be ordered,,MC awtd,,,,,,,INDIAN OIL CORPORATION LIMITED,200257102,,,2.01E+12,Salil Sukumaran Akkadan .,
Discrete,Dec-22,Delhi,12/20/2022,Toh-Toh,50637,YES,INDIAN OIL CORPORATION LIMITED,FDK2200841,2008685536,110,EJA110E-JVS5G-912EB/KS21/M01/A1/HG,2,"89,638.14",01/20/2023,EJA110E,V,S,Exotic,,N,,M+T,,CREDIT,,4,Y,,,LM-Cert,04/30/2023,,EJA110E,J,V,S,5,G,9,1,2,E,B,/KS21/M01/A1/HG,-,,05-05-2023,,MC awtd,,,,,,,INDIAN OIL CORPORATION LIMITED,200257102,,,2.01E+12,Salil Sukumaran Akkadan .,
Discrete,Dec-22,Delhi,12/20/2022,Toh-Toh,50637,YES,INDIAN OIL CORPORATION LIMITED,FDK2200841,2008685536,120,EJA110E-JVS5G-912EB/KS21/M01/A1/HG,2,"89,638.14",01/20/2023,EJA110E,V,S,Exotic,,N,,M+T,,CREDIT,,4,Y,,,LM-Cert,04/30/2023,,EJA110E,J,V,S,5,G,9,1,2,E,B,/KS21/M01/A1/HG,-,,05-05-2023,,MC awtd,,,,,,,INDIAN OIL CORPORATION LIMITED,200257102,,,2.01E+12,Salil Sukumaran Akkadan .,
PPMG,Dec-22,Baroda,12/20/2022,Toh-Toh,48968,YES,SHEEL OIL AND FATS PVT LTD,PBJ2201542,2008704819,70,EJA530E-JBS4N-014EL/FU1,1,"25,322.00",02/21/2023,EJA530E,B,S,Std,,N,,M+T,,PI,,9,N,,,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,4,E,L,/FU1,-,,03/22/2023,03/25/2023,MC awtd,,,,,,,SHEEL OIL AND FATS PVT LTD,200263532,,,2.01E+11,Prathapagiri Raviprasad,
PPMG,Dec-22,Baroda,12/20/2022,Toh-Toh,48968,YES,SHEEL OIL AND FATS PVT LTD,PBJ2201542,2008704819,80,EJA530E-JBS4N-014EL/FU1,1,"25,322.00",02/21/2023,EJA530E,B,S,Std,,N,,M+T,,PI,,9,N,,,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,4,E,L,/FU1,-,,03/22/2023,03/25/2023,MC awtd,,,,,,,SHEEL OIL AND FATS PVT LTD,200263532,,,2.01E+11,Prathapagiri Raviprasad,
PPMG,Dec-22,Baroda,12/20/2022,Toh-Toh,48968,YES,SHEEL OIL AND FATS PVT LTD,PBJ2201542,2008704819,140,EJA530E-JBS4N-014EL/FU1,1,"25,322.00",02/21/2023,EJA530E,B,S,Std,,N,,M+T,,PI,,9,N,,,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,4,E,L,/FU1,-,,03/22/2023,03/25/2023,MC awtd,,,,,,,SHEEL OIL AND FATS PVT LTD,200263532,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Dec-22,Baroda,12/20/2022,Toh-Toh,48968,YES,SHEEL OIL AND FATS PVT LTD,PBJ2201542,2008704819,150,EJA530E-JBS4N-014EL/FU1,1,"25,322.00",02/21/2023,EJA530E,B,S,Std,,N,,M+T,,PI,,9,N,,,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,4,E,L,/FU1,-,,03/22/2023,03/25/2023,MC awtd,,,,,,,SHEEL OIL AND FATS PVT LTD,200263532,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Dec-22,Baroda,12/20/2022,Toh-Toh,48968,YES,SHEEL OIL AND FATS PVT LTD,PBJ2201542,2008704819,190,EJA530E-JBS4N-014EL/FU1,1,"25,322.00",02/21/2023,EJA530E,B,S,Std,,N,,M+T,,PI,,9,N,,,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,4,E,L,/FU1,-,,03/22/2023,03/25/2023,MC awtd,,,,,,,SHEEL OIL AND FATS PVT LTD,200263532,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Dec-22,Baroda,12/20/2022,Toh-Toh,48968,YES,SHEEL OIL AND FATS PVT LTD,PBJ2201542,2008704819,210,EJA530E-JBS4N-014EL/FU1,1,"25,322.00",02/21/2023,EJA530E,B,S,Std,,N,,M+T,,PI,,9,N,,,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,4,E,L,/FU1,-,,03/22/2023,03/25/2023,MC awtd,,,,,,,SHEEL OIL AND FATS PVT LTD,200263532,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Dec-22,Baroda,12/20/2022,Toh-Toh,48968,YES,SHEEL OIL AND FATS PVT LTD,PBJ2201542,2008704819,230,EJA530E-JBS4N-014EL/FU1,1,"25,322.00",02/21/2023,EJA530E,B,S,Std,,N,,M+T,,PI,,9,N,,,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,4,E,L,/FU1,-,,03/22/2023,03/25/2023,MC awtd,,,,,,,SHEEL OIL AND FATS PVT LTD,200263532,,,2.01E+12,Prathapagiri Raviprasad,
Discrete,Dec-22,Pune,12/20/2022,Toh-Toh,52056,YES,MOJJ ENGINEERING SYSTEMS LTD.,FPL2200769,2008714636,30,EJA530E-JBS4N-012EL/KU22,7,"1,73,950.00",03-07-2023,EJA530E,B,S,Std,,N,,M+T,,PDC,,11,N,,,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,03/22/2023,03/25/2023,MC awtd,,,,,,,DAVANGERE SUGAR CO. LIMITED,200255437,,,2.01E+11,Surmica Mukherjee,
Discrete,Dec-22,Pune,12/20/2022,Toh-Toh,52071,YES,MOJJ ENGINEERING SYSTEMS LTD.,FPL2200770,2008714705,30,EJA530E-JBS4N-012EL/KU22,8,"1,98,800.00",03-08-2023,EJA530E,B,S,Std,,N,,M+T,,PDC,,11,N,,,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,03/22/2023,03/25/2023,MC awtd,,,,,,,SHRI BAJRANG CHEMICAL DISTILLERY LLP,200333525,,,2.01E+11,Surmica Mukherjee,
PPMG,Dec-22,Baroda,12/22/2022,Toh-Toh,50393,YES,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),PBK2201605,2008733090,510,EJA530E-JBS7N-012EL/KU22/T06/M15/HAC,8,"2,83,808.00",02/17/2023,EJA530E,B,S,Std,,N,,M+T,,CREDIT,,8,Y,01/17/2023,01/24/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,7,N,0,1,2,E,L,/KU22/T06/M15/HAC,-,,03/23/2023,03/27/2023,MC Recd,,,,,,,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),200257906,,,2.01E+12,Selva Kumar D,
PPMG,Dec-22,Baroda,12/22/2022,Toh-Toh,50393,YES,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),PBK2201605,2008733090,520,EJA530E-JBS7N-012EL/KU22/T06/M15/HAC,3,"1,06,428.00",02/17/2023,EJA530E,B,S,Std,,N,,M+T,,CREDIT,,8,Y,01/17/2023,01/24/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,7,N,0,1,2,E,L,/KU22/T06/M15/HAC,-,,03/23/2023,03/27/2023,MC Recd,,,,,,,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),200257906,,,2.01E+12,Selva Kumar D,
PPMG,Dec-22,Baroda,12/22/2022,Toh-Toh,50393,YES,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),PBK2201605,2008733090,530,EJA530E-FBS7N-012DL/KS26/T06/M15/HAC,2,"68,086.00",02/17/2023,EJA530E,B,S,Std,,N,,M+T,,CREDIT,,8,Y,01/17/2023,01/24/2023,LM-Safe,04/30/2023,,EJA530E,F,B,S,7,N,0,1,2,D,L,/KS26/T06/M15/HAC,-,,03/23/2023,03/27/2023,MC Recd,,,,,,,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),200257906,,,2.01E+12,Selva Kumar D,
PPMG,Dec-22,Baroda,12/22/2022,Toh-Toh,50393,YES,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),PBK2201605,2008733090,540,EJA530E-JBS7N-012EL/KU22/T06/M15/HAC,13,"4,12,438.00",02/17/2023,EJA530E,B,S,Std,,N,,M+T,,CREDIT,,8,Y,01/17/2023,01/24/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,7,N,0,1,2,E,L,/KU22/T06/M15/HAC,-,,03/23/2023,03/27/2023,MC Recd,,,,,,,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),200257906,,,2.01E+12,Selva Kumar D,
PPMG,Dec-22,Baroda,12/22/2022,Toh-Toh,50393,YES,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),PBK2201605,2008733090,550,EJA530E-FBS7N-012DL/KS26/T06/M15/HAC,1,"34,043.00",02/17/2023,EJA530E,B,S,Std,,N,,M+T,,CREDIT,,8,Y,01/17/2023,01/24/2023,LM-Safe,04/30/2023,,EJA530E,F,B,S,7,N,0,1,2,D,L,/KS26/T06/M15/HAC,-,,03/23/2023,03/27/2023,MC Recd,,,,,,,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),200257906,,,2.01E+12,Selva Kumar D,
PPMG,Dec-22,Baroda,12/22/2022,Toh-Toh,50393,YES,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),PBK2201605,2008733090,560,EJA530E-JBS7N-012EL/KU22/T06/M15/HAC,16,"5,07,616.00",02/17/2023,EJA530E,B,S,Std,,N,,M+T,,CREDIT,,8,Y,01/17/2023,01/24/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,7,N,0,1,2,E,L,/KU22/T06/M15/HAC,-,,03/23/2023,03/27/2023,MC Recd,,,,,,,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),200257906,,,2.01E+12,Selva Kumar D,
PPMG,Dec-22,Baroda,12/22/2022,Toh-Toh,50393,YES,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),PBK2201605,2008733090,570,EJA530E-FBS7N-012DL/KS26/T06/M15/HAC,1,"34,043.00",02/17/2023,EJA530E,B,S,Std,,N,,M+T,,CREDIT,,8,Y,01/17/2023,01/24/2023,LM-Safe,04/30/2023,,EJA530E,F,B,S,7,N,0,1,2,D,L,/KS26/T06/M15/HAC,-,,03/23/2023,03/27/2023,MC Recd,,,,,,,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),200257906,,,2.01E+12,Selva Kumar D,
PPMG,Dec-22,Baroda,12/22/2022,Toh-Toh,50393,YES,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),PBK2201605,2008733090,580,EJA530E-JBS7N-012EL/KU22/T06/M15/HAC,1,"35,476.00",02/17/2023,EJA530E,B,S,Std,,N,,M+T,,CREDIT,,8,Y,01/17/2023,01/24/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,7,N,0,1,2,E,L,/KU22/T06/M15/HAC,-,,03/23/2023,03/27/2023,MC Recd,,,,,,,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),200257906,,,2.01E+12,Selva Kumar D,
PPMG,Dec-22,Baroda,12/22/2022,Toh-Toh,50393,YES,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),PBK2201605,2008733090,610,EJA530E-JBS7N-012EL/KU22/T06/M15/HAC,2,"63,452.00",02/17/2023,EJA530E,B,S,Std,,N,,M+T,,CREDIT,,8,Y,01/17/2023,01/24/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,7,N,0,1,2,E,L,/KU22/T06/M15/HAC,-,,03/23/2023,03/27/2023,MC Recd,,,,,,,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),200257906,,,2.01E+12,Selva Kumar D,
PPMG,Dec-22,Baroda,12/22/2022,Toh-Toh,50393,YES,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),PBK2201605,2008733090,630,EJA530E-FBS7N-012DL/KS26/T06/M15/HAC,7,"2,38,301.00",02/17/2023,EJA530E,B,S,Std,,N,,M+T,,CREDIT,,8,Y,01/17/2023,01/24/2023,LM-Safe,04/30/2023,,EJA530E,F,B,S,7,N,0,1,2,D,L,/KS26/T06/M15/HAC,-,,03/23/2023,03/27/2023,MC Recd,,,,,,,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),200257906,,,2.01E+12,Selva Kumar D,
PPMG,Dec-22,Baroda,12/22/2022,Toh-Toh,50393,YES,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),PBK2201605,2008733090,730,EJA530E-JBS7N-012EL/KU22/T06/M15/HAC,48,"15,22,848.00",02/17/2023,EJA530E,B,S,Std,,N,,M+T,,CREDIT,,8,Y,01/17/2023,01/24/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,7,N,0,1,2,E,L,/KU22/T06/M15/HAC,-,,03/23/2023,03/27/2023,MC Recd,,,,,,,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),200257906,,,2.01E+12,Selva Kumar D,
PPMG,Dec-22,Baroda,12/22/2022,Toh-Toh,50393,YES,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),PBK2201605,2008733090,740,EJA530E-JBS7N-012EL/KU22/T06/M15/HAC,13,"4,12,438.00",02/17/2023,EJA530E,B,S,Std,,N,,M+T,,CREDIT,,8,Y,01/17/2023,01/24/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,7,N,0,1,2,E,L,/KU22/T06/M15/HAC,-,,03/23/2023,03/27/2023,MC Recd,,,,,,,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),200257906,,,2.01E+12,Selva Kumar D,
PPMG,Dec-22,Baroda,12/22/2022,Toh-Toh,50393,YES,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),PBK2201605,2008733090,770,EJA530E-JBS7N-012EL/KU22/T06/M15/HAC,4,"1,41,904.00",02/17/2023,EJA530E,B,S,Std,,N,,M+T,,CREDIT,,8,Y,01/17/2023,01/24/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,7,N,0,1,2,E,L,/KU22/T06/M15/HAC,-,,03/23/2023,03/27/2023,MC Recd,,,,,,,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),200257906,,,2.01E+12,Selva Kumar D,
PPMG,Dec-22,Baroda,12/22/2022,Toh-Toh,50393,YES,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),PBK2201605,2008733090,780,EJA530E-JBS7N-012EL/KU22/T06/M15/HAC,3,"1,06,428.00",02/17/2023,EJA530E,B,S,Std,,N,,M+T,,CREDIT,,8,Y,01/17/2023,01/24/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,7,N,0,1,2,E,L,/KU22/T06/M15/HAC,-,,03/23/2023,03/27/2023,MC Recd,,,,,,,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),200257906,,,2.01E+12,Selva Kumar D,
PPMG,Dec-22,Baroda,12/22/2022,Toh-Toh,50393,YES,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),PBK2201605,2008733090,4440,EJA530E-JBS4N-012EN/KU22,1, -   ,02/17/2023,EJA530E,B,S,Std,,Y,,M+T,,CREDIT,,8,Y,01/17/2023,01/24/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,N,/KU22,-,,03/23/2023,03/27/2023,MC Recd,,,,,,,SHRIRAM ALKALI AND CHEMICALS,200257906,,,2.01E+13,Selva Kumar D,
PPMG,Dec-22,Baroda,12/22/2022,Toh-Toh,50393,YES,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),PBK2201605,2008733090,4690,EJA530E-JBS4N-012EN/KU22/T06/M15,8, -   ,02/17/2023,EJA530E,B,S,Std,,Y,,M+T,,CREDIT,,8,Y,01/17/2023,01/24/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,N,/KU22/T06/M15,-,,03/23/2023,03/27/2023,MC Recd,,,,,,,SHRIRAM ALKALI AND CHEMICALS,200257906,,,2.01E+13,Selva Kumar D,
PPMG,Dec-22,Baroda,12/22/2022,Toh-Toh,50393,YES,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),PBK2201605,2008733090,4700,EJA530E-JBS4N-012EN/KU22/T06/M15,4, -   ,02/17/2023,EJA530E,B,S,Std,,Y,,M+T,,CREDIT,,8,Y,01/17/2023,01/24/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,N,/KU22/T06/M15,-,,03/23/2023,03/27/2023,MC Recd,,,,,,,SHRIRAM ALKALI AND CHEMICALS,200257906,,,2.01E+13,Selva Kumar D,
PPMG,Dec-22,Baroda,12/22/2022,Toh-Toh,50393,YES,SHRIRAM ALKALI AND CHEMICALS LIMITED (A UNIT OF DCM SHRIRAM LTD),PBK2201605,2008733090,4850,EJA530E-JBS4N-012EN/KU22,1, -   ,02/17/2023,EJA530E,B,S,Std,,Y,,M+T,,CREDIT,,8,Y,01/17/2023,01/24/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,N,/KU22,-,,03/23/2023,03/27/2023,MC Recd,,,,,,,SHRIRAM ALKALI AND CHEMICALS,200257906,,,2.01E+13,Selva Kumar D,
Discrete,Dec-22,Pune,12/22/2022,Toh-Toh,52152,YES,MOJJ ENGINEERING SYSTEMS LTD.,FPL2200789,2008723225,30,EJA530E-JBS4N-012EL/KU22,8,"1,98,800.00",03-09-2023,EJA530E,B,S,Std,,N,,M+T,,PDC,,11,N,,,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,03/24/2023,03/28/2023,MC awtd,,,,,,,INDIAN POTASH LIMITED,200197924,,,2.01E+11,Surmica Mukherjee,
Discrete,Dec-22,Pune,12/22/2022,Toh-Toh,50854,YES,KSB LIMITED,MPL2200772,2008720757,10,EJA530E-JBS7N-012EL,1,"30,475.00",04/18/2023,EJA530E,B,S,Std,,N,,M,,PI,,17,N,04/13/2023,04/17/2023,LM-Safe,04/30/2023,,EJA530E,J,B,S,7,N,0,1,2,E,L,,-,,03/24/2023,03/28/2023,MC Recd,,,,,,,KSB LIMITED,200281843,,,2.01E+11,Surmica Mukherjee,
Discrete,Dec-22,Pune,12/22/2022,Toh-Toh,50854,YES,KSB LIMITED,MPL2200772,2008720757,20,EJA530E-JBS7N-012EL,2,"60,950.00",04/18/2023,EJA530E,B,S,Std,,N,,M,,PI,,17,N,04/13/2023,04/17/2023,LM-Safe,04/30/2023,,EJA530E,J,B,S,7,N,0,1,2,E,L,,-,,03/24/2023,03/28/2023,MC Recd,,,,,,,KSB LIMITED,200281843,,,2.01E+11,Surmica Mukherjee,
Discrete,Dec-22,Pune,12/22/2022,Toh-Toh,50854,YES,KSB LIMITED,MPL2200772,2008720757,30,EJA530E-JCS7N-012EL,1,"30,475.00",04/18/2023,EJA530E,C,S,Std,,N,,M,,PI,,17,N,04/13/2023,04/17/2023,LM-Safe,04/30/2023,,EJA530E,J,C,S,7,N,0,1,2,E,L,,-,,03/24/2023,03/28/2023,MC Recd,,,,,,,KSB LIMITED,200281843,,,2.01E+11,Surmica Mukherjee,
Discrete,Dec-22,Pune,12/22/2022,Toh-Toh,50854,YES,KSB LIMITED,MPL2200772,2008720757,40,EJA530E-JCS7N-012EL,1,"30,475.00",04/18/2023,EJA530E,C,S,Std,,N,,M,,PI,,17,N,04/13/2023,04/17/2023,LM-Safe,04/30/2023,,EJA530E,J,C,S,7,N,0,1,2,E,L,,-,,03/24/2023,03/28/2023,MC Recd,,,,,,,KSB LIMITED,200281843,,,2.01E+11,Surmica Mukherjee,
Discrete,Dec-22,Pune,12/22/2022,Toh-Toh,50854,YES,KSB LIMITED,MPL2200772,2008720757,50,EJA530E-JDS7N-012EL,1,"30,475.00",04/18/2023,EJA530E,D,S,Std,,N,,M,,PI,,17,N,04/13/2023,04/17/2023,LM-Safe,04/30/2023,,EJA530E,J,D,S,7,N,0,1,2,E,L,,-,,03/24/2023,03/28/2023,MC Recd,,,,,,,KSB LIMITED,200281843,,,2.01E+11,Surmica Mukherjee,
Discrete,Dec-22,Pune,12/22/2022,Toh-Toh,50854,YES,KSB LIMITED,MPL2200772,2008720757,60,EJA530E-JDS7N-012EL,1,"30,475.00",04/18/2023,EJA530E,D,S,Std,,N,,M,,PI,,17,N,04/13/2023,04/17/2023,LM-Safe,04/30/2023,,EJA530E,J,D,S,7,N,0,1,2,E,L,,-,,03/24/2023,03/28/2023,MC Recd,,,,,,,KSB LIMITED,200281843,,,2.01E+11,Surmica Mukherjee,
Discrete,Dec-22,Mumbai,12/22/2022,Toh-Toh,51929,YES,LUPIN LIMITED,FML2200750,2008719101,10,EJA530E-JBS7N-012DL/KS21,2,"86,560.00",01-10-2023,EJA530E,B,S,Std,,N,,M,,PI,,3,N,04-06-2023,04/13/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,7,N,0,1,2,D,L,/KS21,-,,03/24/2023,03/28/2023,MC Recd,,,,,,,LUPIN LIMITED,200257422,,,2.01E+11,Surmica Mukherjee,
Discrete,Dec-22,Pune,12/22/2022,Toh-Toh,52058,YES,MOJJ ENGINEERING SYSTEMS LTD.,FPL2200768,2008714633,30,EJA530E-JBS4N-012EL/KU22,8,"1,98,800.00",03-07-2023,EJA530E,B,S,Std,,N,,M+T,,PDC,,11,N,,,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,03/24/2023,03/28/2023,MC awtd,,,,,,,DAVANGERE SUGAR CO. LIMITED,200255437,,,2.01E+11,Surmica Mukherjee,
Discrete,Dec-22,Pune,12/22/2022,Toh-Toh,52069,YES,MOJJ ENGINEERING SYSTEMS LTD.,FPL2200767,2008714511,30,EJA530E-JBS4N-012EL/KU22,8,"1,98,800.00",03-06-2023,EJA530E,B,S,Std,,N,,M+T,,PDC,,11,N,,,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,03/24/2023,03/28/2023,MC awtd,,,,,,,"BHIMASHANKAR S.S.K. LTD.,",200190053,,,2.01E+11,Surmica Mukherjee,
Discrete,Dec-22,Delhi,12/23/2022,Toh-Toh,51932,YES,LORDS CHLORO ALKALI LTD.,FDK2200870,2008704548,40,EJA530E-JBS7N-012EL,1,"31,153.00",03/27/2023,EJA530E,B,S,Std,,N,,M+T,,PI,,14,N,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,7,N,0,1,2,E,L,,-,,03/27/2023,03/30/2023,MC awtd,,,,,,,LORDS CHLORO ALKALI LTD.,200257414,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Dec-22,Delhi,12/23/2022,Toh-Toh,51932,YES,LORDS CHLORO ALKALI LTD.,FDK2200870,2008704548,50,EJA530E-JBS7N-012EL,1,"31,153.00",03/27/2023,EJA530E,B,S,Std,,N,,M+T,,PI,,14,N,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,7,N,0,1,2,E,L,,-,,03/27/2023,03/30/2023,MC awtd,,,,,,,LORDS CHLORO ALKALI LTD.,200257414,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Dec-22,Delhi,12/23/2022,Toh-Toh,51932,YES,LORDS CHLORO ALKALI LTD.,FDK2200870,2008704548,60,EJA530E-JBS7N-012EL,1,"31,153.00",03/27/2023,EJA530E,B,S,Std,,N,,M+T,,PI,,14,N,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,7,N,0,1,2,E,L,,-,,03/27/2023,03/30/2023,MC awtd,,,,,,,LORDS CHLORO ALKALI LTD.,200257414,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Dec-22,Delhi,12/23/2022,Toh-Toh,51932,YES,LORDS CHLORO ALKALI LTD.,FDK2200870,2008704548,70,EJA530E-JBS7N-012EL,1,"31,153.00",03/27/2023,EJA530E,B,S,Std,,N,,M+T,,PI,,14,N,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,7,N,0,1,2,E,L,,-,,03/27/2023,03/30/2023,MC awtd,,,,,,,LORDS CHLORO ALKALI LTD.,200257414,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Dec-22,Delhi,12/23/2022,Toh-Toh,51932,YES,LORDS CHLORO ALKALI LTD.,FDK2200870,2008704548,210,EJA110E-JMD4G-912EB,1,"67,663.00",03/27/2023,EJA110E,M,D,Exotic,,N,,M+T,,PI,,14,N,,,LM-Safe,04/30/2023,,EJA110E,J,M,D,4,G,9,1,2,E,B,,-,,05/18/2023,,MC awtd,,,,,,,LORDS CHLORO ALKALI LTD.,200257414,,,2.01E+12,Salil Sukumaran Akkadan .,
Discrete,Dec-22,Delhi,12/23/2022,Toh-Toh,51932,YES,LORDS CHLORO ALKALI LTD.,FDK2200870,2008704548,220,EJA110E-JMD4G-912EB,1,"67,663.00",03/27/2023,EJA110E,M,D,Exotic,,N,,M+T,,PI,,14,N,,,LM-Safe,04/30/2023,,EJA110E,J,M,D,4,G,9,1,2,E,B,,-,,05/18/2023,,MC awtd,,,,,,,LORDS CHLORO ALKALI LTD.,200257414,,,2.01E+12,Salil Sukumaran Akkadan .,
