Discrete,Entry Month,Sales Office,DATE OF CREATION (mm/dd/yyyy),Order Category,INDENT / ORD PRO. ID,SAP Entry ,CUSTOMER,SO NO (FAK),YGSP SO NO,SO item No.,MODEL CODE,QTY,SO BASIC VALUE,CDD (mm/dd/yyyy),BASE MODEL,CAP. MOD,WET. Part,CAP. CATG,B/O O R,SEAL Reqt.,SEAL Vendor,M+TT,TRADING FOB,PAYMENT TYPE,INSPN,CDD WEEK,LD Clause,MC DATE (mm/dd/yyyy),Matl Req DATE (mm/dd/yyyy),.,Billing Month,Part. del. Accept,BASE,Protocol,CAP. Mod,Wet. Part,P-Connect,C-Bolt,Install.,Amp-Hous.,Ele.,IND,Mount,OPTIONS,Tokuchu,"LM Tokuchu 
(Yes / No) ",Parts Avail. Date  (mm/dd/yyyy),LM Readiness Date,MFG Status,"SCH. Date
(mm/dd/yyyy)",FG date   (mm/dd/yyyy),FG Material Status,DESP Date,DESP Month,Remarks,END USER,END USER CODE,Seal Rediness Date,Seal MC Remarks,Consolidate,RON / PL,TOKUCHU No.,Nov-21,OPD,PPMG Plan,,
Discrete,Oct-21,Kolkatta,10/26/2021,Toh-Toh,38459,YES,INDEVELOP TECHNOLOGY PRIVATE LIMITED,FKI21M0446,2007762667,220,EJA110E-JFS5J-912EB/KU22,1," 28,775.00 ",12/20/2021,EJA110E,F,S,Std,,N,-,M+T,12/7/2021,CREDIT,,52,Y,,,,1/31/2022,,EJA110E,J,F,S,5,J,9,1,2,E,B,/KU22,-,,11/24/2021,11/26/2021,MC awtd,,,,,,,WELSPUN CORPORATION LIMITED,200115536,,,,Surmica Mukherjee,,1/31/2022,Jan-22,#N/A,#N/A,
Discrete,Oct-21,Kolkatta,10/26/2021,Toh-Toh,38459,YES,INDEVELOP TECHNOLOGY PRIVATE LIMITED,FKI21M0446,2007762667,230,EJA110E-JFS5J-912EB/KU22,1," 29,667.00 ",12/20/2021,EJA110E,F,S,Std,,N,-,M+T,12/7/2021,CREDIT,,52,Y,,,,1/31/2022,,EJA110E,J,F,S,5,J,9,1,2,E,B,/KU22,-,,11/24/2021,11/26/2021,MC awtd,,,,,,,WELSPUN CORPORATION LIMITED,200115536,,,,Surmica Mukherjee,,1/31/2022,Jan-22,#N/A,#N/A,
Discrete,Oct-21,Kolkatta,10/26/2021,Toh-Toh,38459,YES,INDEVELOP TECHNOLOGY PRIVATE LIMITED,FKI21M0446,2007762667,240,EJA110E-JFS5J-912EB/KU22,1," 24,004.00 ",12/20/2021,EJA110E,F,S,Std,,N,-,M+T,12/7/2021,CREDIT,,52,Y,,,,1/31/2022,,EJA110E,J,F,S,5,J,9,1,2,E,B,/KU22,-,,11/24/2021,11/26/2021,MC awtd,,,,,,,WELSPUN CORPORATION LIMITED,200115536,,,,Surmica Mukherjee,,1/31/2022,Jan-22,#N/A,#N/A,
Discrete,Oct-21,Kolkatta,10/26/2021,Toh-Toh,38459,YES,INDEVELOP TECHNOLOGY PRIVATE LIMITED,FKI21M0446,2007762667,250,EJA110E-JFS5J-912EB/KU22,1," 26,676.00 ",12/20/2021,EJA110E,F,S,Std,,N,-,M+T,12/7/2021,CREDIT,,52,Y,,,,1/31/2022,,EJA110E,J,F,S,5,J,9,1,2,E,B,/KU22,-,,11/24/2021,11/26/2021,MC awtd,,,,,,,WELSPUN CORPORATION LIMITED,200115536,,,,Surmica Mukherjee,,1/31/2022,Jan-22,#N/A,#N/A,
Discrete,Oct-21,Kolkatta,10/26/2021,Toh-Toh,38459,YES,INDEVELOP TECHNOLOGY PRIVATE LIMITED,FKI21M0446,2007762667,260,EJA110E-JFS5J-912EB/KU22,1," 24,350.00 ",12/20/2021,EJA110E,F,S,Std,,N,-,M+T,12/7/2021,CREDIT,,52,Y,,,,1/31/2022,,EJA110E,J,F,S,5,J,9,1,2,E,B,/KU22,-,,11/24/2021,11/26/2021,MC awtd,,,,,,,WELSPUN CORPORATION LIMITED,200115536,,,,Surmica Mukherjee,,1/31/2022,Jan-22,#N/A,#N/A,
Discrete,Oct-21,Baroda,10/26/2021,Toh-Toh,38717,YES,NAVIN FLUORINE INTERNATIONAL LTD.,FBJ21M1406,2007811155,10,EJA530E-JBS4N-012EL/KU22,1," 32,855.00 ",12/30/2021,EJA530E,B,S,Std,,N,-,M+T,11/25/2021,PI,,53,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,11/24/2021,11/26/2021,MC awtd,,,,,,,NAVIN FLUORINE INTERNATIONAL LTD.,200255821,,,,Salil Sukumaran Akkadan .,,12/31/2021,Dec-21,#N/A,#N/A,
Discrete,Oct-21,Baroda,10/26/2021,Toh-Toh,38717,YES,NAVIN FLUORINE INTERNATIONAL LTD.,FBJ21M1406,2007811155,30,EJA110E-JMS4G-912EB/KU22,1," 43,575.00 ",12/30/2021,EJA110E,M,S,Std,,N,-,M+T,11/25/2021,PI,,53,N,,,,12/31/2021,,EJA110E,J,M,S,4,G,9,1,2,E,B,/KU22,-,,11/24/2021,11/26/2021,MC awtd,,,,,,,NAVIN FLUORINE INTERNATIONAL LTD.,200255821,,,,Salil Sukumaran Akkadan .,,12/31/2021,Dec-21,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38276,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100583,,,EJA110E-JFS5J-912EB,12, -   ,,EJA110E,F,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38276,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100583,,,EJA110E-JFS5J-912EB/KF22,2, -   ,,EJA110E,F,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA110E,J,F,S,5,J,9,1,2,E,B,/KF22,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38276,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100583,,,EJA110E-JMS5J-912EB,13, -   ,,EJA110E,M,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38276,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100583,,,EJA110E-JMS5J-912EB/KF22,2, -   ,,EJA110E,M,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA110E,J,M,S,5,J,9,1,2,E,B,/KF22,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38276,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100583,,,EJA530E-JAS7N-012EL/KF22,1, -   ,,EJA530E,A,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA530E,J,A,S,7,N,0,1,2,E,L,/KF22,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38276,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100583,,,EJA530E-JBS7N-012EL,7, -   ,,EJA530E,B,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA530E,J,B,S,7,N,0,1,2,E,L,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38276,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100583,,,EJA530E-JCS7N-012EL,1, -   ,,EJA530E,C,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA530E,J,C,S,7,N,0,1,2,E,L,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38276,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100583,,,EJA530E-JDS7N-012EL,9, -   ,,EJA530E,D,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA530E,J,D,S,7,N,0,1,2,E,L,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38276,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100583,,,EJA110E-JHS5J-912EB/KF22,1, -   ,,EJA110E,H,S,Std,,Y,WIKA,M+T,,CREDIT,,1,N,,,,12/31/2021,,EJA110E,J,H,S,5,J,9,1,2,E,B,/KF22,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,12/31/2021,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38276,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100583,,,EJA110E-JMS5J-912EB/KF22,3, -   ,,EJA110E,M,S,Std,,Y,WIKA,M+T,,CREDIT,,1,N,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,B,/KF22,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,12/31/2021,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38276,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100583,,,EJA530E-JBS7N-012EL/KF22,1, -   ,,EJA530E,B,S,Std,,Y,WIKA,M+T,,CREDIT,,1,N,,,,12/31/2021,,EJA530E,J,B,S,7,N,0,1,2,E,L,/KF22,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,12/31/2021,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38276,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100583,,,EJA530E-JCS7N-012EL/KF22,1, -   ,,EJA530E,C,S,Std,,Y,WIKA,M+T,,CREDIT,,1,N,,,,12/31/2021,,EJA530E,J,C,S,7,N,0,1,2,E,L,/KF22,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,12/31/2021,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38266,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100584,,,EJA110E-JFS5J-912ED,19, -   ,,EJA110E,F,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA110E,J,F,S,5,J,9,1,2,E,D,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38266,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100584,,,EJA110E-JMS5J-912ED,36, -   ,,EJA110E,M,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA110E,J,M,S,5,J,9,1,2,E,D,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38266,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100584,,,EJA530E-JBS4N-012EL,16, -   ,,EJA530E,B,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38266,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100584,,,EJA530E-JCS4N-012EL,10, -   ,,EJA530E,C,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38266,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100584,,,EJA110E-JMS5J-912ED,2, -   ,,EJA110E,M,S,Std,,Y,WIKA,M+T,,CREDIT,,1,N,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,D,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,12/31/2021,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38257,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100585,,,EJA110E-JFS5J-912ED,18, -   ,,EJA110E,F,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA110E,J,F,S,5,J,9,1,2,E,D,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38257,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100585,,,EJA110E-JMS5J-912ED,35, -   ,,EJA110E,M,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA110E,J,M,S,5,J,9,1,2,E,D,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38257,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100585,,,EJA530E-JBS4N-012EL,15, -   ,,EJA530E,B,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38257,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100585,,,EJA530E-JCS4N-012EL,10, -   ,,EJA530E,C,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38257,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100585,,,EJA110E-JMS5J-912ED,2, -   ,,EJA110E,M,S,Std,,Y,WIKA,M+T,,CREDIT,,1,N,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,D,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,12/31/2021,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38268,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100586,,,EJA110E-JMS5J-912ED,22, -   ,,EJA110E,M,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA110E,J,M,S,5,J,9,1,2,E,D,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38268,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100586,,,EJA530E-JBS4N-012EL,5, -   ,,EJA530E,B,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38268,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100586,,,EJA530E-JCS4N-012EL,7, -   ,,EJA530E,C,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38268,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI2100586,,,EJA110E-JMS5J-912ED,1, -   ,,EJA110E,M,S,Std,,Y,WIKA,M+T,,CREDIT,,1,N,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,D,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,12/31/2021,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38260,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPJ2100632,,,EJA110E-JMS5J-912ED,22, -   ,,EJA110E,M,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA110E,J,M,S,5,J,9,1,2,E,D,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38260,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPJ2100632,,,EJA530E-JBS4N-012EL,5, -   ,,EJA530E,B,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38260,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPJ2100632,,,EJA530E-JCS4N-012EL,7, -   ,,EJA530E,C,S,Std,,N,-,M+T,,CREDIT,,1,N,,,,1/31/2022,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,1/31/2022,#N/A,#N/A,#N/A,
PPMG,Oct-21,Pune,10/27/2021,Toh-Toh,38260,NO,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPJ2100632,,,EJA110E-JMS5J-912ED,1, -   ,,EJA110E,M,S,Std,,Y,WIKA,M+T,,CREDIT,,1,N,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,D,,-,,1/10/2022,1/12/2022,Forecast,,,,,,,,,,,,Vidish Sharma K,,12/31/2021,#N/A,#N/A,#N/A,
PPMG,Oct-21,Baroda,10/30/2021,Toh-Toh,36995,YES,LARSEN & TOUBRO LIMITED (L&T POWER SBG),PBG21M0950,2007820524,30,EJA530E-JBS4N-012EL/D4,46," 686,320.00 ",1/17/2022,EJA530E,Z,S,Tokuchu,,N,-,M+T,4/25/2022,CREDIT,,4,Y,,,,1/31/2022,,EJA530E,J,Z,S,4,N,0,1,2,E,L,/D4 (B - Capsule),Y,YES,12/28/2021,12/30/2021,MC awtd,,,,,,,DAMODAR VALLEY CORPORATION,200256656,,,,Kishore Kumar G,AXEA001J-0006-000,1/31/2022,0,Jan-22,Jan-22,
PPMG,Oct-21,Baroda,10/30/2021,Toh-Toh,36995,YES,LARSEN & TOUBRO LIMITED (L&T POWER SBG),PBG21M0950,2007820524,40,EJA530E-JBS4N-012EL/D4,5," 74,600.00 ",1/17/2022,EJA530E,Z,S,Tokuchu,,N,-,M+T,4/25/2022,CREDIT,,4,Y,,,,1/31/2022,,EJA530E,J,Z,S,4,N,0,1,2,E,L,/D4 (B - Capsule),Y,YES,12/28/2021,12/30/2021,MC awtd,,,,,,,DAMODAR VALLEY CORPORATION,200256656,,,,Kishore Kumar G,AXEA001J-0006-000,1/31/2022,0,Jan-22,Jan-22,
PPMG,Oct-21,Baroda,10/30/2021,Toh-Toh,36995,YES,LARSEN & TOUBRO LIMITED (L&T POWER SBG),PBG21M0950,2007820524,45,EJA530E-JAS4N-012EL/D4,1," 14,920.00 ",1/17/2022,EJA530E,Z,S,Tokuchu,,N,-,M+T,4/25/2022,CREDIT,,4,Y,,,,1/31/2022,,EJA530E,J,Z,S,4,N,0,1,2,E,L,/D4 (A - Capsule),Y,YES,12/28/2021,12/30/2021,MC awtd,,,,,,,DAMODAR VALLEY CORPORATION,200256656,,,,Kishore Kumar G,AXEA001J-0005-000,1/31/2022,0,Jan-22,Jan-22,
PPMG,Oct-21,Baroda,10/30/2021,Toh-Toh,36995,YES,LARSEN & TOUBRO LIMITED (L&T POWER SBG),PBG21M0950,2007820524,50,EJA110E-JMS4J-912EB/D4,20," 376,100.00 ",1/17/2022,EJA110E,M,S,Std,,N,-,M+T,4/25/2022,CREDIT,,4,Y,,,,1/31/2022,,EJA110E,J,M,S,4,J,9,1,2,E,B,/D4,-,,12/28/2021,12/30/2021,MC awtd,,,,,,,DAMODAR VALLEY CORPORATION,200256656,,,,Kishore Kumar G,,1/31/2022,0,Jan-22,Jan-22,
PPMG,Oct-21,Baroda,10/30/2021,Toh-Toh,36995,YES,LARSEN & TOUBRO LIMITED (L&T POWER SBG),PBG21M0950,2007820524,60,EJA110E-JMS4J-912EB/D4,2," 37,610.00 ",1/17/2022,EJA110E,M,S,Std,,N,-,M+T,4/25/2022,CREDIT,,4,Y,,,,1/31/2022,,EJA110E,J,M,S,4,J,9,1,2,E,B,/D4,-,,12/28/2021,12/30/2021,MC awtd,,,,,,,DAMODAR VALLEY CORPORATION,200256656,,,,Kishore Kumar G,,1/31/2022,0,Jan-22,Jan-22,
PPMG,Oct-21,Baroda,10/30/2021,Toh-Toh,36995,YES,LARSEN & TOUBRO LIMITED (L&T POWER SBG),PBG21M0950,2007820524,130,EJA110E-JHS4J-912EB/D4,7," 131,635.00 ",1/17/2022,EJA110E,H,S,Std,,N,-,M+T,4/25/2022,CREDIT,,4,Y,,,,1/31/2022,,EJA110E,J,H,S,4,J,9,1,2,E,B,/D4,-,,12/28/2021,12/30/2021,MC awtd,,,,,,,DAMODAR VALLEY CORPORATION,200256656,,,,Kishore Kumar G,,1/31/2022,0,Jan-22,Jan-22,
PPMG,Oct-21,Baroda,10/30/2021,Toh-Toh,36995,YES,LARSEN & TOUBRO LIMITED (L&T POWER SBG),PBG21M0950,2007820524,140,EJA110E-JHS4J-912EB/D4,1," 18,805.00 ",1/17/2022,EJA110E,H,S,Std,,N,-,M+T,4/25/2022,CREDIT,,4,Y,,,,1/31/2022,,EJA110E,J,H,S,4,J,9,1,2,E,B,/D4,-,,12/28/2021,12/30/2021,MC awtd,,,,,,,DAMODAR VALLEY CORPORATION,200256656,,,,Kishore Kumar G,,1/31/2022,0,Jan-22,Jan-22,
PPMG,Oct-21,Baroda,10/30/2021,Toh-Toh,36995,YES,LARSEN & TOUBRO LIMITED (L&T POWER SBG),PBG21M0950,2007820524,150,EJA110E-JVS4J-912EB/D4/HAC,3," 67,863.00 ",1/17/2022,EJA110E,V,S,Std,,N,-,M+T,4/25/2022,CREDIT,,4,Y,,,,1/31/2022,,EJA110E,J,V,S,4,J,9,1,2,E,B,/D4/HAC,-,,12/28/2021,12/30/2021,MC awtd,,,,,,,DAMODAR VALLEY CORPORATION,200256656,,,,Kishore Kumar G,,1/31/2022,0,Jan-22,Jan-22,
PPMG,Oct-21,Baroda,10/30/2021,Toh-Toh,36995,YES,LARSEN & TOUBRO LIMITED (L&T POWER SBG),PBG21M0950,2007820524,160,EJA110E-JVS4J-912EB/D4/HAC,1," 22,621.00 ",1/17/2022,EJA110E,V,S,Std,,N,-,M+T,4/25/2022,CREDIT,,4,Y,,,,1/31/2022,,EJA110E,J,V,S,4,J,9,1,2,E,B,/D4/HAC,-,,12/28/2021,12/30/2021,MC awtd,,,,,,,DAMODAR VALLEY CORPORATION,200256656,,,,Kishore Kumar G,,1/31/2022,0,Jan-22,Jan-22,
PPMG,Oct-21,Baroda,10/30/2021,Toh-Toh,36995,YES,LARSEN & TOUBRO LIMITED (L&T POWER SBG),PBG21M0950,2007820524,210,EJA110E-JMS4J-912EB/D4,18," 333,576.00 ",1/17/2022,EJA110E,M,S,Std,,N,-,M+T,4/25/2022,CREDIT,,4,Y,,,,1/31/2022,,EJA110E,J,M,S,4,J,9,1,2,E,B,/D4,-,,12/28/2021,12/30/2021,MC awtd,,,,,,,DAMODAR VALLEY CORPORATION,200256656,,,,Kishore Kumar G,,1/31/2022,0,Jan-22,Jan-22,
PPMG,Oct-21,Baroda,10/30/2021,Toh-Toh,36995,YES,LARSEN & TOUBRO LIMITED (L&T POWER SBG),PBG21M0950,2007820524,220,EJA110E-JMS4J-912EB/D4,1," 18,532.00 ",1/17/2022,EJA110E,M,S,Std,,N,-,M+T,4/25/2022,CREDIT,,4,Y,,,,1/31/2022,,EJA110E,J,M,S,4,J,9,1,2,E,B,/D4,-,,12/28/2021,12/30/2021,MC awtd,,,,,,,DAMODAR VALLEY CORPORATION,200256656,,,,Kishore Kumar G,,1/31/2022,0,Jan-22,Jan-22,
PPMG,Oct-21,Baroda,10/30/2021,Toh-Toh,36995,YES,LARSEN & TOUBRO LIMITED (L&T POWER SBG),PBG21M0950,2007820524,250,EJA110E-JMS4J-912EB/D4,11," 203,852.00 ",1/17/2022,EJA110E,M,S,Std,,N,-,M+T,4/25/2022,CREDIT,,4,Y,,,,1/31/2022,,EJA110E,J,M,S,4,J,9,1,2,E,B,/D4,-,,12/28/2021,12/30/2021,MC awtd,,,,,,,DAMODAR VALLEY CORPORATION,200256656,,,,Kishore Kumar G,,1/31/2022,0,Jan-22,Jan-22,
PPMG,Oct-21,Baroda,10/30/2021,Toh-Toh,36995,YES,LARSEN & TOUBRO LIMITED (L&T POWER SBG),PBG21M0950,2007820524,260,EJA110E-JMS4J-912EB/D4,2," 37,064.00 ",1/17/2022,EJA110E,M,S,Std,,N,-,M+T,4/25/2022,CREDIT,,4,Y,,,,1/31/2022,,EJA110E,J,M,S,4,J,9,1,2,E,B,/D4,-,,12/28/2021,12/30/2021,MC awtd,,,,,,,DAMODAR VALLEY CORPORATION,200256656,,,,Kishore Kumar G,,1/31/2022,0,Jan-22,Jan-22,
